,Unnamed: 0,Unnamed: 0.1,ZONA,MUNI_DOM,CO_DOM_X,CO_DOM_Y,ID_DOM,F_DOM,FE_DOM,DOM,CD_ENTRE,DATA,TIPO_DOM,AGUA,RUA_PAVI,NO_MORAD,TOT_FAM,ID_FAM,F_FAM,FE_FAM,FAMILIA,NO_MORAF,CONDMORA,QT_BANHO,QT_EMPRE,QT_AUTO,QT_MICRO,QT_LAVALOU,QT_GEL1,QT_GEL2,QT_FREEZ,QT_MLAVA,QT_DVD,QT_MICROON,QT_MOTO,QT_SECAROU,QT_BICICLE,NAO_DCL_IT,CRITERIOBR,PONTO_BR,ANO_AUTO1,ANO_AUTO2,ANO_AUTO3,RENDA_FA,CD_RENFA,ID_PESS,F_PESS,FE_PESS,PESSOA,SIT_FAM,IDADE,SEXO,ESTUDA,GRAU_INS,CD_ATIVI,CO_REN_I,VL_REN_I,ZONA_ESC,MUNIESC,CO_ESC_X,CO_ESC_Y,TIPO_ESC,ZONATRA1,MUNITRA1,CO_TR1_X,CO_TR1_Y,TRAB1_RE,TRABEXT1,OCUP1,SETOR1,VINC1,ZONATRA2,MUNITRA2,CO_TR2_X,CO_TR2_Y,TRAB2_RE,TRABEXT2,OCUP2,SETOR2,VINC2,N_VIAG,FE_VIA,DIASEMANA,TOT_VIAG,ZONA_O,MUNI_O,NOME_O,CO_O_X,CO_O_Y,ZONA_D,MUNI_D,NOME_D,CO_D_X,CO_D_Y,ZONA_T1,MUNI_T1,CO_T1_X,CO_T1_Y,ZONA_T2,MUNI_T2,CO_T2_X,CO_T2_Y,ZONA_T3,MUNI_T3,CO_T3_X,CO_T3_Y,MOTIVO_O,MOTIVO_D,SERVIR_O,SERVIR_D,MODO1,MODO2,MODO3,MODO4,HORA_SAIDA,ANDA_O,HORA_CHEG,ANDA_D,DURACAO,MODOPRIN,TIPVG,PAG_VIAG,TP_ESAUTO,VL_EST,PE_BICI,VIA_BICI,TP_ESTBICI,ID_ORDEM,orig_lat,orig_lon,dest_lat,dest_lon
758,758,79257,220,36,-23.564658575185607,-46.481353075516274,2200008,1,178.5,8,1,20/04/2018,1,1,1,4,1,22000081,1,178.5,1,4,2,2,0,0,1,0,1,0,0,1,1,1,0,0,1,1,4,27,0,0,0,3044.22,3,2200008101,1,162.541955,1,1,52,1,1,4,1,3,0.0,0,0,0.0,0.0,0,16,36,-23.55179359607489,-46.61954355180431,2,2,5,4,1,0,0,0.0,0.0,0,0,0,0,0,1,267.15331499999996,4,2,220,36,Santa Marcelina,-23.564658575185607,-46.481353075516274,16,36,Brás,-23.55179359607489,-46.61954355180431,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,2,2,2,15,0,0,0,07:00:00,1,08:00:00,1,3600,15,4,0,0,0.0,7,1,3,79258,-23.564658575185607,-46.481353075516274,-23.55179359607489,-46.61954355180431
759,759,79258,220,36,-23.564658575185607,-46.481353075516274,2200008,0,178.5,8,1,20/04/2018,1,1,1,4,1,22000081,0,178.5,1,4,2,2,0,0,1,0,1,0,0,1,1,1,0,0,1,1,4,27,0,0,0,3044.22,3,2200008101,0,162.541955,1,1,52,1,1,4,1,3,0.0,0,0,0.0,0.0,0,16,36,-23.55179359607489,-46.61954355180431,2,2,5,4,1,0,0,0.0,0.0,0,0,0,0,0,2,267.15331499999996,4,2,16,36,Brás,-23.55179359607489,-46.61954355180431,220,36,Santa Marcelina,-23.564658575185607,-46.481353075516274,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,8,2,2,15,0,0,0,18:00:00,1,19:10:00,1,4200,15,4,0,0,0.0,7,1,3,79259,-23.55179359607489,-46.61954355180431,-23.564658575185607,-46.481353075516274
760,760,79663,221,36,-23.566744748048325,-46.492672410408574,2210030,1,328.266667,30,1,13/04/2018,1,1,1,1,1,22100301,1,328.266667,1,1,2,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,5,19,0,0,0,800.0,1,2210030101,1,320.93635,1,1,47,1,1,1,1,1,800.0,0,0,0.0,0.0,0,221,36,-23.566744748048325,-46.492672410408574,3,2,8,2,4,0,0,0.0,0.0,0,0,0,0,0,1,527.489716,4,2,221,36,Parque Savoy,-23.566744748048325,-46.492672410408574,182,36,Ponte Rasa,-23.51568514367476,-46.50485663222968,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,1,2,2,15,0,0,0,07:00:00,1,07:35:00,1,2100,15,4,0,0,0.0,6,2,3,79664,-23.566744748048325,-46.492672410408574,-23.51568514367476,-46.50485663222968
761,761,79664,221,36,-23.566744748048325,-46.492672410408574,2210030,0,328.266667,30,1,13/04/2018,1,1,1,1,1,22100301,0,328.266667,1,1,2,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,5,19,0,0,0,800.0,1,2210030101,0,320.93635,1,1,47,1,1,1,1,1,800.0,0,0,0.0,0.0,0,221,36,-23.566744748048325,-46.492672410408574,3,2,8,2,4,0,0,0.0,0.0,0,0,0,0,0,2,527.489716,4,2,182,36,Ponte Rasa,-23.51568514367476,-46.50485663222968,221,36,Parque Savoy,-23.566744748048325,-46.492672410408574,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,8,2,2,15,0,0,0,14:00:00,1,14:35:00,1,2100,15,4,0,0,0.0,6,2,3,79665,-23.51568514367476,-46.50485663222968,-23.566744748048325,-46.492672410408574
762,762,81988,228,36,-23.56333373318924,-46.40519692627818,2280752,1,387.827586,752,1,3/03/2018,1,1,1,4,1,22807521,1,387.827586,1,4,2,1,0,0,1,0,1,0,0,1,2,1,0,0,1,1,4,23,0,0,0,2452.84,3,2280752101,1,401.50713199999996,1,1,51,1,1,3,1,3,0.0,0,0,0.0,0.0,0,214,36,-23.534921075574154,-46.54442978088421,2,2,5,14,1,0,0,0.0,0.0,0,0,0,0,0,1,659.915535,5,2,228,36,Juscelino Kubitschek,-23.56333373318924,-46.40519692627818,229,36,Cidade Tiradentes,-23.56354716709961,-46.415515421026214,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,5,2,2,15,0,0,0,13:15:00,1,13:25:00,1,600,15,4,0,0,0.0,1,2,1,81989,-23.56333373318924,-46.40519692627818,-23.56354716709961,-46.415515421026214
763,763,81989,228,36,-23.56333373318924,-46.40519692627818,2280752,0,387.827586,752,1,3/03/2018,1,1,1,4,1,22807521,0,387.827586,1,4,2,1,0,0,1,0,1,0,0,1,2,1,0,0,1,1,4,23,0,0,0,2452.84,3,2280752101,0,401.50713199999996,1,1,51,1,1,3,1,3,0.0,0,0,0.0,0.0,0,214,36,-23.534921075574154,-46.54442978088421,2,2,5,14,1,0,0,0.0,0.0,0,0,0,0,0,2,659.915535,5,2,229,36,Cidade Tiradentes,-23.56354716709961,-46.415515421026214,228,36,Juscelino Kubitschek,-23.56333373318924,-46.40519692627818,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,5,8,2,2,15,0,0,0,15:00:00,1,15:10:00,1,600,15,4,0,0,0.0,1,2,3,81990,-23.56354716709961,-46.415515421026214,-23.56333373318924,-46.40519692627818
764,764,83808,232,36,-23.59192048569901,-46.44220852725694,2320304,1,183.782609,304,1,1/05/2018,1,1,1,3,1,23203041,1,183.782609,1,3,2,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,4,23,1995,0,0,2445.0,1,2320304101,1,171.792767,1,1,33,1,4,3,1,1,1245.0,232,36,352931.0,7389760.0,1,262,36,-23.59333550086092,-46.514599389653256,2,2,9,4,1,0,0,0.0,0.0,0,0,0,0,0,1,282.357913,1,4,232,36,Iguatemi,-23.59192048569901,-46.44220852725694,262,36,Teotônio Vilela,-23.59333550086092,-46.514599389653256,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,2,2,2,15,0,0,0,05:40:00,2,06:50:00,2,4200,15,4,0,0,0.0,7,1,3,83809,-23.59192048569901,-46.44220852725694,-23.59333550086092,-46.514599389653256
765,765,83809,232,36,-23.59192048569901,-46.44220852725694,2320304,0,183.782609,304,1,1/05/2018,1,1,1,3,1,23203041,0,183.782609,1,3,2,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,4,23,1995,0,0,2445.0,1,2320304101,0,171.792767,1,1,33,1,4,3,1,1,1245.0,232,36,352931.0,7389760.0,1,262,36,-23.59333550086092,-46.514599389653256,2,2,9,4,1,0,0,0.0,0.0,0,0,0,0,0,2,282.357913,1,4,262,36,Teotônio Vilela,-23.59333550086092,-46.514599389653256,232,36,Iguatemi,-23.59192048569901,-46.44220852725694,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,8,2,2,15,0,0,0,17:10:00,2,18:15:00,1,3900,15,4,0,0,0.0,7,1,3,83810,-23.59333550086092,-46.514599389653256,-23.59192048569901,-46.44220852725694
766,766,84294,233,36,-23.605230904596013,-46.447165898812216,2331474,1,526.291667,1474,1,12/05/2018,1,1,1,5,1,23314741,1,526.291667,1,5,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,5,21,0,0,0,2201.73,3,2331474101,1,384.978846,1,1,25,1,1,3,5,3,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,632.7497099999998,5,4,233,36,Sítio Carrãozinho,-23.605230904596013,-46.447165898812216,233,36,Sítio Carrãozinho,-23.604277676157146,-46.444793656953316,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,4,2,1,15,0,0,0,12:45:00,1,12:50:00,1,300,15,4,0,0,0.0,1,2,4,84295,-23.605230904596013,-46.447165898812216,-23.604277676157146,-46.444793656953316
767,767,84295,233,36,-23.605230904596013,-46.447165898812216,2331474,0,526.291667,1474,1,12/05/2018,1,1,1,5,1,23314741,0,526.291667,1,5,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,5,21,0,0,0,2201.73,3,2331474101,0,384.978846,1,1,25,1,1,3,5,3,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,632.7497099999998,5,4,233,36,Sítio Carrãozinho,-23.604277676157146,-46.444793656953316,233,36,Sítio Carrãozinho,-23.605230904596013,-46.447165898812216,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4,8,1,2,15,0,0,0,12:55:00,1,13:00:00,1,300,15,4,0,0,0.0,1,2,3,84296,-23.604277676157146,-46.444793656953316,-23.605230904596013,-46.447165898812216
768,768,84296,233,36,-23.605230904596013,-46.447165898812216,2331474,0,526.291667,1474,1,12/05/2018,1,1,1,5,1,23314741,0,526.291667,1,5,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,5,21,0,0,0,2201.73,3,2331474101,0,384.978846,1,1,25,1,1,3,5,3,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,632.7497099999998,5,4,233,36,Sítio Carrãozinho,-23.605230904596013,-46.447165898812216,233,36,Sítio Carrãozinho,-23.604277676157146,-46.444793656953316,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,4,2,1,15,0,0,0,17:20:00,1,17:25:00,1,300,15,4,0,0,0.0,1,2,4,84297,-23.605230904596013,-46.447165898812216,-23.604277676157146,-46.444793656953316
769,769,84297,233,36,-23.605230904596013,-46.447165898812216,2331474,0,526.291667,1474,1,12/05/2018,1,1,1,5,1,23314741,0,526.291667,1,5,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,5,21,0,0,0,2201.73,3,2331474101,0,384.978846,1,1,25,1,1,3,5,3,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,4,632.7497099999998,5,4,233,36,Sítio Carrãozinho,-23.604277676157146,-46.444793656953316,233,36,Sítio Carrãozinho,-23.605230904596013,-46.447165898812216,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4,8,1,2,15,0,0,0,17:30:00,1,17:35:00,1,300,15,4,0,0,0.0,1,2,3,84298,-23.604277676157146,-46.444793656953316,-23.605230904596013,-46.447165898812216
770,770,84299,233,36,-23.605230904596013,-46.447165898812216,2331474,0,526.291667,1474,1,12/05/2018,1,1,1,5,1,23314741,0,526.291667,1,5,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,5,21,0,0,0,2201.73,3,2331474103,1,869.823016,3,3,7,1,3,1,8,2,0.0,233,36,352592.0,7388840.0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1429.637673,5,2,233,36,Sítio Carrãozinho,-23.605230904596013,-46.447165898812216,233,36,Sítio Carrãozinho,-23.604277676157146,-46.444793656953316,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,4,2,2,15,0,0,0,12:45:00,1,12:50:00,1,300,15,4,0,0,0.0,1,2,8,84300,-23.605230904596013,-46.447165898812216,-23.604277676157146,-46.444793656953316
771,771,84300,233,36,-23.605230904596013,-46.447165898812216,2331474,0,526.291667,1474,1,12/05/2018,1,1,1,5,1,23314741,0,526.291667,1,5,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,5,21,0,0,0,2201.73,3,2331474103,0,869.823016,3,3,7,1,3,1,8,2,0.0,233,36,352592.0,7388840.0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1429.637673,5,2,233,36,Sítio Carrãozinho,-23.604277676157146,-46.444793656953316,233,36,Sítio Carrãozinho,-23.605230904596013,-46.447165898812216,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4,8,2,2,15,0,0,0,17:30:00,1,17:35:00,1,300,15,4,0,0,0.0,1,2,3,84301,-23.604277676157146,-46.444793656953316,-23.605230904596013,-46.447165898812216
772,772,84303,233,36,-23.594858162875962,-46.45064836673574,2331801,1,526.291667,1801,1,20/09/2018,1,1,1,4,1,23318011,1,526.291667,1,4,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,6,15,0,0,0,1800.0,1,2331801101,1,543.907834,1,1,41,1,1,2,1,1,1800.0,0,0,0.0,0.0,0,264,36,-23.607563609100342,-46.47944364008465,2,1,9,14,1,0,0,0.0,0.0,0,0,0,0,0,1,893.9647669999997,3,2,233,36,Sítio Carrãozinho,-23.594858162875962,-46.45064836673574,264,36,São Mateus,-23.607563609100342,-46.47944364008465,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,3,2,2,15,0,0,0,06:10:00,1,06:30:00,1,1200,15,4,0,0,0.0,1,1,3,84304,-23.594858162875962,-46.45064836673574,-23.607563609100342,-46.47944364008465
773,773,84304,233,36,-23.594858162875962,-46.45064836673574,2331801,0,526.291667,1801,1,20/09/2018,1,1,1,4,1,23318011,0,526.291667,1,4,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,6,15,0,0,0,1800.0,1,2331801101,0,543.907834,1,1,41,1,1,2,1,1,1800.0,0,0,0.0,0.0,0,264,36,-23.607563609100342,-46.47944364008465,2,1,9,14,1,0,0,0.0,0.0,0,0,0,0,0,2,893.9647669999997,3,2,264,36,São Mateus,-23.607563609100342,-46.47944364008465,233,36,Sítio Carrãozinho,-23.594858162875962,-46.45064836673574,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,3,8,2,2,15,0,0,0,17:00:00,1,17:20:00,1,1200,15,4,0,0,0.0,1,1,3,84305,-23.607563609100342,-46.47944364008465,-23.594858162875962,-46.45064836673574
774,774,84475,234,36,-23.639744178798303,-46.44159499245486,2340044,1,256.592593,44,1,30/05/2018,1,1,1,3,1,23400441,1,256.592593,1,3,2,2,0,1,0,0,1,0,0,1,1,1,1,0,1,1,4,26,1997,0,0,1500.0,1,2340044101,1,232.64644500000003,1,1,34,1,4,3,1,1,1500.0,234,36,352538.0,7384889.0,1,264,36,-23.595132690670546,-46.477089558729354,2,2,8,3,1,0,0,0.0,0.0,0,0,0,0,0,1,382.376779,2,4,234,36,Parque São Rafael,-23.639744178798303,-46.44159499245486,264,36,São Mateus,-23.595132690670546,-46.477089558729354,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,1,2,2,15,0,0,0,06:30:00,1,07:10:00,1,2400,15,4,0,0,0.0,2,2,3,84476,-23.639744178798303,-46.44159499245486,-23.595132690670546,-46.477089558729354
775,775,84476,234,36,-23.639744178798303,-46.44159499245486,2340044,0,256.592593,44,1,30/05/2018,1,1,1,3,1,23400441,0,256.592593,1,3,2,2,0,1,0,0,1,0,0,1,1,1,1,0,1,1,4,26,1997,0,0,1500.0,1,2340044101,0,232.64644500000003,1,1,34,1,4,3,1,1,1500.0,234,36,352538.0,7384889.0,1,264,36,-23.595132690670546,-46.477089558729354,2,2,8,3,1,0,0,0.0,0.0,0,0,0,0,0,2,382.376779,2,4,264,36,São Mateus,-23.595132690670546,-46.477089558729354,234,36,Parque São Rafael,-23.639744178798303,-46.44159499245486,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,8,2,2,15,0,0,0,17:30:00,1,18:30:00,1,3600,15,4,0,0,0.0,2,2,3,84477,-23.595132690670546,-46.477089558729354,-23.639744178798303,-46.44159499245486
776,776,84944,235,36,-23.631307832500447,-46.46967324270901,2350049,0,357.272727,49,1,18/08/2017,1,1,1,3,1,23500491,0,357.272727,1,3,2,1,0,1,1,0,0,1,1,1,1,1,1,0,3,1,3,31,1994,0,0,3778.19,3,2350049103,1,427.50955300000004,3,3,30,1,5,4,1,1,1800.0,449,33,342113.0,7376271.0,2,235,36,-23.62696427101796,-46.47060491589483,2,1,4,3,1,0,0,0.0,0.0,0,0,0,0,0,1,702.653012,4,2,235,36,Rodolfo Pirani,-23.631307832500447,-46.46967324270901,235,36,Rodolfo Pirani,-23.62696427101796,-46.47060491589483,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,1,2,2,15,0,0,0,06:55:00,1,07:00:00,1,300,15,4,0,0,0.0,1,2,3,84945,-23.631307832500447,-46.46967324270901,-23.62696427101796,-46.47060491589483
777,777,84945,235,36,-23.631307832500447,-46.46967324270901,2350049,0,357.272727,49,1,18/08/2017,1,1,1,3,1,23500491,0,357.272727,1,3,2,1,0,1,1,0,0,1,1,1,1,1,1,0,3,1,3,31,1994,0,0,3778.19,3,2350049103,0,427.50955300000004,3,3,30,1,5,4,1,1,1800.0,449,33,342113.0,7376271.0,2,235,36,-23.62696427101796,-46.47060491589483,2,1,4,3,1,0,0,0.0,0.0,0,0,0,0,0,2,702.653012,4,2,235,36,Rodolfo Pirani,-23.62696427101796,-46.47060491589483,235,36,Rodolfo Pirani,-23.631307832500447,-46.46967324270901,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,8,2,2,15,0,0,0,17:00:00,1,17:05:00,1,300,15,4,0,0,0.0,1,2,3,84946,-23.62696427101796,-46.47060491589483,-23.631307832500447,-46.46967324270901
778,778,85311,236,36,-23.584394877906746,-46.602826479000036,2361711,0,35.151515,1711,1,1/07/2018,1,1,1,3,1,23617111,0,35.151515,1,3,2,2,0,2,2,1,0,1,1,1,2,1,0,0,1,1,1,47,2011,2016,0,8964.25,3,2361711102,1,36.188010999999996,2,2,40,1,1,5,1,3,0.0,0,0,0.0,0.0,0,1,36,-23.548955384452626,-46.63361390861912,2,1,6,4,1,0,0,0.0,0.0,0,0,0,0,0,1,59.478471,6,2,236,36,Ipiranga,-23.584394877906746,-46.602826479000036,1,36,Sé,-23.548955384452626,-46.63361390861912,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,2,2,2,15,0,0,0,07:00:00,1,07:30:00,1,1800,15,4,0,0,0.0,7,2,3,85312,-23.584394877906746,-46.602826479000036,-23.548955384452626,-46.63361390861912
779,779,85312,236,36,-23.584394877906746,-46.602826479000036,2361711,0,35.151515,1711,1,1/07/2018,1,1,1,3,1,23617111,0,35.151515,1,3,2,2,0,2,2,1,0,1,1,1,2,1,0,0,1,1,1,47,2011,2016,0,8964.25,3,2361711102,0,36.188010999999996,2,2,40,1,1,5,1,3,0.0,0,0,0.0,0.0,0,1,36,-23.548955384452626,-46.63361390861912,2,1,6,4,1,0,0,0.0,0.0,0,0,0,0,0,2,59.478471,6,2,1,36,Sé,-23.548955384452626,-46.63361390861912,236,36,Ipiranga,-23.584394877906746,-46.602826479000036,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,8,2,2,15,0,0,0,17:00:00,1,17:30:00,1,1800,15,4,0,0,0.0,7,2,3,85313,-23.548955384452626,-46.63361390861912,-23.584394877906746,-46.602826479000036
780,780,86545,240,36,-23.57132971989128,-46.60789941024792,2400001,0,247.2,1,1,1/03/2018,2,1,1,5,1,24000011,0,247.2,1,5,4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,6,15,0,0,0,1592.4,3,2400001102,1,153.575064,2,3,5,1,2,1,8,2,0.0,239,36,335342.0,7391082.0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,252.41536800000003,3,2,240,36,Vila Monumento,-23.57132971989128,-46.60789941024792,239,36,Vila São José,-23.582369224024657,-46.613569629136144,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,4,2,2,15,0,0,0,12:35:00,1,12:45:00,1,600,15,4,0,0,0.0,2,1,8,86546,-23.57132971989128,-46.60789941024792,-23.582369224024657,-46.613569629136144
781,781,86546,240,36,-23.57132971989128,-46.60789941024792,2400001,0,247.2,1,1,1/03/2018,2,1,1,5,1,24000011,0,247.2,1,5,4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,6,15,0,0,0,1592.4,3,2400001102,0,153.575064,2,3,5,1,2,1,8,2,0.0,239,36,335342.0,7391082.0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,252.41536800000003,3,2,239,36,Vila São José,-23.582369224024657,-46.613569629136144,240,36,Vila Monumento,-23.57132971989128,-46.60789941024792,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4,8,2,2,15,0,0,0,18:30:00,1,18:40:00,1,600,15,4,0,0,0.0,2,1,3,86547,-23.582369224024657,-46.613569629136144,-23.57132971989128,-46.60789941024792
782,782,86551,240,36,-23.57132971989128,-46.60789941024792,2400001,0,247.2,1,1,1/03/2018,2,1,1,5,1,24000011,0,247.2,1,5,4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,6,15,0,0,0,1592.4,3,2400001105,0,183.27588300000002,5,2,22,1,1,1,2,3,0.0,0,0,0.0,0.0,0,240,36,-23.56792277159468,-46.60901393482486,2,1,6,4,4,0,0,0.0,0.0,0,0,0,0,0,3,301.231517,3,8,240,36,Vila Monumento,-23.57132971989128,-46.60789941024792,239,36,Vila São José,-23.582369224024657,-46.613569629136144,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,4,2,1,15,0,0,0,12:35:00,1,12:45:00,1,600,15,4,0,0,0.0,2,1,8,86552,-23.57132971989128,-46.60789941024792,-23.582369224024657,-46.613569629136144
783,783,86552,240,36,-23.57132971989128,-46.60789941024792,2400001,0,247.2,1,1,1/03/2018,2,1,1,5,1,24000011,0,247.2,1,5,4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,6,15,0,0,0,1592.4,3,2400001105,0,183.27588300000002,5,2,22,1,1,1,2,3,0.0,0,0,0.0,0.0,0,240,36,-23.56792277159468,-46.60901393482486,2,1,6,4,4,0,0,0.0,0.0,0,0,0,0,0,4,301.231517,3,8,239,36,Vila São José,-23.582369224024657,-46.613569629136144,240,36,Vila Monumento,-23.57132971989128,-46.60789941024792,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4,8,1,2,15,0,0,0,12:55:00,1,13:07:00,1,720,15,4,0,0,0.0,2,1,3,86553,-23.582369224024657,-46.613569629136144,-23.57132971989128,-46.60789941024792
784,784,86555,240,36,-23.57132971989128,-46.60789941024792,2400001,0,247.2,1,1,1/03/2018,2,1,1,5,1,24000011,0,247.2,1,5,4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,6,15,0,0,0,1592.4,3,2400001105,0,183.27588300000002,5,2,22,1,1,1,2,3,0.0,0,0,0.0,0.0,0,240,36,-23.56792277159468,-46.60901393482486,2,1,6,4,4,0,0,0.0,0.0,0,0,0,0,0,7,301.231517,3,8,240,36,Vila Monumento,-23.57132971989128,-46.60789941024792,239,36,Vila São José,-23.582369224024657,-46.613569629136144,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,4,2,1,15,0,0,0,18:20:00,1,18:30:00,1,600,15,4,0,0,0.0,2,1,8,86556,-23.57132971989128,-46.60789941024792,-23.582369224024657,-46.613569629136144
785,785,86556,240,36,-23.57132971989128,-46.60789941024792,2400001,0,247.2,1,1,1/03/2018,2,1,1,5,1,24000011,0,247.2,1,5,4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,6,15,0,0,0,1592.4,3,2400001105,0,183.27588300000002,5,2,22,1,1,1,2,3,0.0,0,0,0.0,0.0,0,240,36,-23.56792277159468,-46.60901393482486,2,1,6,4,4,0,0,0.0,0.0,0,0,0,0,0,8,301.231517,3,8,239,36,Vila São José,-23.582369224024657,-46.613569629136144,240,36,Vila Monumento,-23.57132971989128,-46.60789941024792,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4,8,1,2,15,0,0,0,18:30:00,1,18:40:00,1,600,15,4,0,0,0.0,2,2,3,86557,-23.582369224024657,-46.613569629136144,-23.57132971989128,-46.60789941024792
786,786,86744,240,36,-23.57758849083168,-46.60345902892846,2400559,0,169.833333,559,1,7/06/2018,1,1,1,3,1,24005591,0,169.833333,1,3,2,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,3,33,2008,0,0,4209.08,3,2400559102,1,181.454744,2,2,41,1,1,5,1,3,0.0,0,0,0.0,0.0,0,79,36,-23.56124521276305,-46.65838340936056,2,2,6,4,1,0,0,0.0,0.0,0,0,0,0,0,1,298.2383,3,5,240,36,Vila Monumento,-23.57758849083168,-46.60345902892846,61,36,Mirandópolis,-23.60982034082623,-46.63780715334754,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,7,2,2,15,0,0,0,05:00:00,1,05:25:00,1,1500,15,4,0,0,0.0,7,1,3,86745,-23.57758849083168,-46.60345902892846,-23.60982034082623,-46.63780715334754
787,787,86745,240,36,-23.57758849083168,-46.60345902892846,2400559,0,169.833333,559,1,7/06/2018,1,1,1,3,1,24005591,0,169.833333,1,3,2,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,3,33,2008,0,0,4209.08,3,2400559102,0,181.454744,2,2,41,1,1,5,1,3,0.0,0,0,0.0,0.0,0,79,36,-23.56124521276305,-46.65838340936056,2,2,6,4,1,0,0,0.0,0.0,0,0,0,0,0,2,298.2383,3,5,61,36,Mirandópolis,-23.60982034082623,-46.63780715334754,79,36,Trianon,-23.56124521276305,-46.65838340936056,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,7,2,2,2,15,0,0,0,07:00:00,1,07:30:00,1,1800,15,4,0,0,0.0,7,1,1,86746,-23.60982034082623,-46.63780715334754,-23.56124521276305,-46.65838340936056
